Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
1433,Ponyta,Normal,77,♀,579,69,,,,53.8,13.0,13.0,Tackle,,,"2023-05-15 02:00",,40.9kg,1.14m,0,0,0,1600,41.81%,355,97.25%,196800,198,Ponyta,Normal,0,39.11%,144,98.44%,416800,326,Rapidash,Normal,0,,,,,,,,,
1434,Ponyta,Normal,77,♂,611,72,,,,84.0,13.0,13.0,Ember,,,"2023-05-15 02:00",,20.65kg,0.88m,0,0,0,1600,51.32%,939,96.20%,143800,134,Ponyta,Normal,0,60.63%,782,97.08%,316800,326,Rapidash,Normal,0,,,,,,,,,
1435,Ponyta,Normal,77,♂,627,73,,,,58.3,14.0,14.0,Tackle,,,"2023-05-15 02:00",,42.49kg,1.09m,0,0,0,1600,53.51%,287,97.46%,193600,194,Ponyta,Normal,0,62.59%,294,98.02%,400600,322,Rapidash,Normal,0,,,,,,,,,
1436,Ponyta,Normal,77,♂,666,77,,,,56.1,15.0,15.0,Ember,,,"2023-05-15 02:00",,28.39kg,1.03m,0,0,0,1900,70.51%,122,98.05%,199400,202,Ponyta,Normal,0,75.31%,133,98.48%,410400,318,Rapidash,Normal,0,,,,,,,,,
1437,Ponyta,Normal,77,♀,668,75,,,,91.9,14.0,14.0,Tackle,,,"2023-05-15 02:00",,26.67kg,0.94m,0,0,0,1600,76.81%,525,96.52%,32600,81,Rapidash,Normal,0,63.40%,1005,96.76%,291600,322,Rapidash,Normal,0,,,,,,,,,
1438,Ponyta,Normal,77,♀,706,77,,,,83.3,15.0,15.0,Tackle,,,"2023-05-15 02:00",,10.47kg,0.62m,0,0,0,1900,50.51%,1297,95.73%,137400,126,Ponyta,Normal,0,52.61%,1494,96.18%,310400,318,Rapidash,Normal,0,,,,,,,,,
1439,Ponyta,Normal,77,♂,727,79,,,,64.9,16.0,16.0,Ember,,,"2023-05-15 02:00",,27.77kg,0.95m,0,0,0,1900,58.33%,149,97.59%,31600,79,Rapidash,Normal,0,62.26%,416,97.74%,367600,314,Rapidash,Normal,0,,,,,,,,,
1440,Ponyta,Normal,77,♀,727,80,,,,66.3,16.0,16.0,Ember,,,"2023-05-15 02:00",,66.44kg,1.44m,0,0,0,1900,64.86%,10,99.09%,31600,79,Rapidash,Normal,0,57.35%,81,98.72%,367600,314,Rapidash,Normal,0,,,,,,,,,
1441,Ponyta,Normal,77,♀,764,82,,,,61.9,17.0,17.0,Ember,,,"2023-05-15 01:59",,33.91kg,1.08m,0,0,0,2200,64.48%,283,97.09%,27800,75,Rapidash,Normal,0,68.22%,224,98.20%,376800,310,Rapidash,Normal,0,,,,,,,,,
1442,Ponyta,Normal,77,♀,863,84,,,,38.6,20.0,20.0,Ember,,,"2023-05-15 01:59",,37.06kg,1.16m,0,0,0,2500,58.04%,88,98.26%,215000,233,Ponyta,Normal,0,58.07%,245,98.15%,445000,298,Rapidash,Normal,0,,,,,,,,,
1443,Ponyta,Normal,77,♂,888,88,,,,81.1,19.0,19.0,Ember,,,"2023-05-15 01:59",,27.88kg,0.93m,0,0,0,2500,53.46%,693,96.59%,128000,118,Ponyta,Normal,0,61.47%,611,97.36%,306000,302,Rapidash,Normal,0,,,,,,,,,
1444,Ponyta,Normal,77,♀,900,88,,,,61.1,20.0,20.0,Tackle,,,"2023-05-15 01:59",,38.04kg,1.11m,0,0,0,2500,61.56%,213,97.32%,14000,63,Rapidash,Normal,0,55.19%,326,97.94%,363000,298,Rapidash,Normal,0,,,,,,,,,
1445,Ponyta,Normal,77,♂,961,91,,,,69.4,21.0,21.0,Ember,,,"2023-05-15 01:59",,21.2kg,0.93m,0,0,0,3000,54.76%,445,97.06%,140000,136,Ponyta,Normal,0,61.86%,433,97.70%,332000,294,Rapidash,Normal,0,,,,,,,,,
1446,Ponyta,Normal,77,♂,1026,93,,,,78.2,22.0,22.0,Tackle,,,"2023-05-15 01:59",,12.92kg,0.78m,0,0,0,3000,74.75%,464,96.64%,0,50,Rapidash,Normal,0,53.39%,1242,96.47%,290000,288,Rapidash,Normal,0,,,,,,,,,
1447,Ponyta,Normal,77,♂,1141,100,,,,68.4,25.0,25.0,Tackle,,,"2023-05-15 01:59",,19.25kg,0.86m,0,0,0,4000,49.74%,319,97.36%,114000,112,Ponyta,Normal,0,56.93%,333,97.93%,306000,270,Rapidash,Normal,0,,,,,,,,,
1448,Ponyta,Normal,77,♀,1144,102,,,,52.2,26.0,26.0,Ember,,,"2023-05-15 01:59",,25.42kg,0.9m,0,0,0,4000,69.94%,269,97.50%,148000,160,Ponyta,Normal,0,74.94%,285,98.03%,364000,264,Rapidash,Normal,0,,,,,,,,,
1449,Ponyta,Normal,77,♂,1272,105,,,,84.4,27.0,27.0,Ember,,,"2023-05-15 01:59",,28.14kg,0.93m,0,0,0,4500,56.35%,926,96.22%,69000,64,Ponyta,Normal,0,64.93%,764,97.10%,242000,256,Rapidash,Normal,0,,,,,,,,,
1450,Ponyta,Normal,77,♂,1354,101,15,15,4,75.6,29.0,29.0,Tackle,,,"2023-05-15 01:59",,38.33kg,1.06m,0,0,0,5000,22.39%,3179,93.48%,58000,56,Ponyta,Normal,0,21.61%,3211,94.30%,236000,240,Rapidash,Normal,0,,,,,,,,,
1451,Ponyta,Normal,77,♂,1440,111,,,,61.1,34.0,34.0,,,,"2023-05-15 01:59",,36.33kg,1.13m,0,0,0,7000,55.86%,89,98.25%,38000,46,Ponyta,Normal,0,53.63%,326,97.94%,240000,184,Rapidash,Normal,0,,,,,,,,,
1452,Ponyta,Normal,77,♀,1441,114,,,,56.9,35.0,35.0,Tackle,,,"2023-05-15 01:59",,11.35kg,0.84m,0,0,0,8000,79.52%,14,99.17%,41000,52,Ponyta,Normal,0,82.79%,14,99.35%,252000,168,Rapidash,Normal,0,,,,,,,,,
1453,Graveler,Alola,75,♀,1331,105,,,,67.5,25.0,26.5,Rock Throw,,,"2023-05-15 01:59",,125.93kg,1.16m,0,0,0,4000,31.29%,1914,95.09%,27000,24,Graveler,Alola,0,53.11%,488,97.60%,66000,160,Golem,Alola,0,,,,,,,,,
1454,Geodude,Alola,74,♂,15,12,,,,36.4,1.0,1.0,,,,"2023-05-15 01:58",,37.48kg,0.53m,0,0,0,200,81.93%,14,99.28%,175000,203,Graveler,Alola,0,78.01%,37,98.94%,214000,351,Golem,Alola,0,79.32%,2,99.78%,27400,40,Geodude,Alola,0,
1455,Geodude,Alola,74,♂,50,21,,,,45.7,2.0,2.0,,,,"2023-05-15 01:58",,11.54kg,0.31m,0,0,0,200,73.17%,4,99.66%,135600,159,Graveler,Alola,0,70.32%,6,99.48%,174600,301,Golem,Alola,0,76.28%,112,97.61%,3800,134,Golem,Alola,0,
1456,Geodude,Alola,74,♂,81,27,,,,27.1,3.0,3.0,,,,"2023-05-15 01:58",,12.37kg,0.33m,0,0,0,400,73.95%,250,97.76%,160200,183,Graveler,Alola,0,68.07%,234,98.08%,197200,327,Golem,Alola,0,88.29%,49,97.66%,10200,40,Graveler,Alola,0,
1457,Geodude,Alola,74,♂,147,38,,,,29.6,5.0,5.0,,,,"2023-05-15 01:58",,29.21kg,0.47m,0,0,0,600,86.57%,214,97.88%,158600,179,Graveler,Alola,0,88.77%,183,98.23%,195600,323,Golem,Alola,0,92.38%,106,97.02%,8600,36,Graveler,Alola,0,
1458,Geodude,Alola,74,♂,149,36,,,,32.9,5.0,5.0,,,,"2023-05-15 01:58",,18.88kg,0.42m,0,0,0,600,75.84%,122,98.25%,40100,171,Golem,Alola,0,70.74%,131,98.39%,187600,313,Golem,Alola,0,58.63%,404,96.09%,23100,30,Geodude,Alola,0,
1459,Geodude,Alola,74,♂,155,35,,,,42.9,5.0,5.0,,,,"2023-05-15 01:58",,18.79kg,0.32m,0,0,0,600,36.76%,971,96.35%,37600,169,Golem,Alola,0,31.63%,824,97.15%,165600,287,Golem,Alola,0,69.85%,326,96.48%,1800,128,Golem,Alola,0,
1460,Geodude,Alola,74,♂,222,45,,,,45.6,7.0,7.0,,,,"2023-05-15 01:58",,13.84kg,0.34m,0,0,0,800,71.83%,45,98.81%,131200,149,Graveler,Alola,0,69.73%,56,98.82%,170200,291,Golem,Alola,0,65.62%,298,95.93%,5200,31,Graveler,Alola,0,
1461,Geodude,Alola,74,♂,327,53,,,,94.2,9.0,9.0,,,,"2023-05-15 01:58",,21.28kg,0.4m,0,0,0,1000,26.04%,2611,94.18%,88500,111,Graveler,Alola,0,19.75%,2826,95.22%,107000,227,Golem,Alola,0,52.21%,1482,93.86%,10800,14,Geodude,Alola,0,
1462,Geodude,Alola,74,♀,355,58,,,,42.6,11.0,11.0,,,,"2023-05-15 01:57",,18.38kg,0.37m,0,0,0,1300,79.45%,47,98.81%,124000,141,Graveler,Alola,0,76.25%,51,98.84%,163000,283,Golem,Alola,0,89.75%,82,97.73%,13500,18,Geodude,Alola,0,
1463,Geodude,Alola,74,♂,432,64,,,,53.9,13.0,13.0,,,,"2023-05-15 01:57",,16.79kg,0.33m,0,0,0,1600,84.56%,136,98.21%,22800,149,Golem,Alola,0,73.09%,129,98.40%,143800,259,Golem,Alola,0,85.49%,54,98.05%,6400,8,Geodude,Alola,0,
1464,Geodude,Alola,74,♀,440,64,,,,62.2,13.0,13.0,,,,"2023-05-15 01:57",,18.96kg,0.44m,0,0,0,1600,68.42%,499,97.13%,97800,115,Graveler,Alola,0,64.63%,498,97.58%,130800,245,Golem,Alola,0,63.52%,629,95.46%,4800,6,Geodude,Alola,0,
1465,Geodude,Alola,74,♂,441,60,,,,35.6,14.0,14.0,,,,"2023-05-15 01:57",,28.94kg,0.48m,0,0,0,1600,87.73%,274,97.66%,133600,147,Graveler,Alola,0,87.08%,375,97.79%,169600,289,Golem,Alola,0,67.08%,782,95.12%,5100,6,Geodude,Alola,0,
1466,Geodude,Alola,74,♀,487,66,,,,42.7,15.0,15.0,,,,"2023-05-15 01:57",,29.35kg,0.44m,0,0,0,1900,75.13%,121,98.29%,112400,125,Graveler,Alola,0,70.80%,116,98.47%,151400,267,Golem,Alola,0,40.46%,1155,94.40%,0,0,Geodude,Alola,0,
1467,Geodude,Alola,74,♀,501,69,,,,63.3,15.0,15.0,Volt Switch,,,"2023-05-15 01:57",,15.94kg,0.34m,0,0,0,1900,90.49%,5,99.53%,96400,111,Graveler,Alola,0,79.36%,28,99.04%,130400,243,Golem,Alola,0,,,,,,,,,
1468,Geodude,Alola,74,♂,520,70,,,,44.4,16.0,16.0,Volt Switch,,,"2023-05-15 01:57",,10.95kg,0.33m,0,0,0,1900,64.22%,593,96.94%,102600,115,Graveler,Alola,0,82.56%,104,98.52%,147600,263,Golem,Alola,0,,,,,,,,,
1469,Geodude,Alola,74,♂,547,69,,,,42.0,17.0,17.0,Rock Throw,,,"2023-05-15 01:57",,27.21kg,0.62m,0,0,0,2200,68.90%,210,97.89%,104800,117,Graveler,Alola,0,66.09%,168,98.28%,143800,259,Golem,Alola,0,,,,,,,,,
1470,Geodude,Alola,74,♀,565,73,,,,54.4,17.0,17.0,Volt Switch,,,"2023-05-15 01:57",,16.15kg,0.35m,0,0,0,2200,87.31%,138,98.19%,8800,133,Golem,Alola,0,76.93%,306,97.91%,129800,243,Golem,Alola,0,,,,,,,,,
1471,Geodude,Alola,74,♀,676,78,,,,47.1,21.0,21.0,Volt Switch,,,"2023-05-15 01:57",,23.59kg,0.42m,0,0,0,3000,91.96%,134,98.21%,86000,101,Graveler,Alola,0,91.75%,111,98.47%,125000,243,Golem,Alola,0,,,,,,,,,
1472,Geodude,Alola,74,♀,728,79,,,,92.2,20.0,20.0,Volt Switch,,,"2023-05-15 01:57",,19.59kg,0.38m,0,0,0,2500,63.24%,1296,95.89%,56000,75,Graveler,Alola,0,12.59%,3418,94.58%,70000,187,Golem,Alola,0,,,,,,,,,
1473,Geodude,Alola,74,♂,749,83,,,,53.3,23.0,23.0,Rock Throw,,,"2023-05-15 01:56",,20.15kg,0.41m,0,0,0,3500,95.51%,118,98.31%,68000,83,Graveler,Alola,0,94.41%,144,98.36%,106000,223,Golem,Alola,0,,,,,,,,,
1474,Geodude,Alola,74,♀,764,83,,,,51.7,23.0,23.0,Rock Throw,,,"2023-05-15 01:56",,28.15kg,0.45m,0,0,0,3500,56.16%,1242,95.97%,58000,75,Graveler,Alola,0,66.97%,515,97.55%,99000,215,Golem,Alola,0,,,,,,,,,
1475,Geodude,Alola,74,♂,825,90,,,,52.8,25.0,25.5,Volt Switch,,,"2023-05-15 01:56",,28.41kg,0.49m,0,0,0,4000,91.00%,49,98.80%,56000,74,Graveler,Alola,0,83.35%,66,98.71%,95000,216,Golem,Alola,0,,,,,,,,,
1476,Geodude,Alola,74,♀,862,86,,,,85.6,24.0,24.0,Rock Throw,,,"2023-05-15 01:56",,31.71kg,0.48m,0,0,0,3500,27.81%,2771,93.97%,32000,53,Graveler,Alola,0,27.36%,2743,95.30%,51000,169,Golem,Alola,0,,,,,,,,,
1477,Geodude,Alola,74,♂,873,85,15,15,11,91.1,24.0,24.0,Rock Throw,,,"2023-05-15 01:56",,18.49kg,0.37m,0,0,0,3500,46.37%,2197,94.71%,32000,53,Graveler,Alola,0,4.20%,3924,93.70%,46000,165,Golem,Alola,0,,,,,,,,,
1478,Geodude,Alola,74,♀,886,88,,,,46.2,27.0,27.0,Volt Switch,,,"2023-05-15 01:56",,10.82kg,0.32m,0,0,0,4500,57.76%,249,97.77%,38000,57,Graveler,Alola,0,58.30%,279,97.97%,76000,197,Golem,Alola,0,,,,,,,,,
1479,Geodude,Alola,74,♀,886,90,,,,55.6,27.0,27.0,Volt Switch,,,"2023-05-15 01:56",,14.89kg,0.36m,0,0,0,4500,89.79%,167,98.05%,33000,53,Graveler,Alola,0,97.52%,54,98.83%,76000,197,Golem,Alola,0,,,,,,,,,
1480,Geodude,Alola,74,♂,897,95,,,,42.2,28.0,28.0,Rock Throw,,,"2023-05-15 01:56",,14.74kg,0.36m,0,0,0,4500,91.47%,153,98.12%,41000,61,Graveler,Alola,0,95.20%,59,98.82%,81000,205,Golem,Alola,0,,,,,,,,,
1481,Geodude,Alola,74,♀,944,91,,,,91.1,26.0,26.0,Volt Switch,,,"2023-05-15 01:56",,20.77kg,0.45m,0,0,0,4000,59.03%,1065,96.20%,17000,41,Graveler,Alola,0,60.38%,895,97.06%,36000,157,Golem,Alola,0,,,,,,,,,
1482,Geodude,Alola,74,♂,960,94,,,,51.1,29.0,29.0,Volt Switch,,,"2023-05-15 01:56",,16.85kg,0.4m,0,0,0,5000,79.68%,216,97.87%,15000,37,Graveler,Alola,0,68.03%,400,97.74%,51000,173,Golem,Alola,0,,,,,,,,,
1483,Geodude,Alola,74,♂,980,93,2,14,8,53.3,30.0,30.0,Volt Switch,,,"2023-05-15 01:56",,26.46kg,0.48m,0,0,0,5000,93.75%,257,97.73%,10000,33,Graveler,Alola,0,93.26%,277,97.98%,48000,173,Golem,Alola,0,,,,,,,,,
1484,Geodude,Normal,74,♀,272,50,,,,70.0,8.0,8.0,,,,"2023-05-15 01:56",,18.41kg,0.37m,0,1,0,961,74.34%,88,98.45%,37686,182,Golem,Normal,1,60.25%,389,97.76%,49600,159,Golem,Normal,2,50.37%,862,94.19%,3122,31,Graveler,Normal,1,
1485,Tentacruel,,73,♂,875,96,,,,77.8,13.0,13.0,Acid,Scald,,"2023-05-15 01:55",,69.81kg,1.84m,0,0,0,1600,22.23%,2752,94.17%,38800,38,Tentacruel,,0,46.44%,1796,95.18%,352800,276,Tentacruel,,0,,,,,,,,,
1486,Tentacool,,72,♂,117,37,,,,37.0,5.0,5.0,,,,"2023-05-15 01:55",,47.18kg,0.88m,0,0,0,600,78.44%,66,98.64%,66600,120,Tentacruel,,0,50.24%,575,96.79%,517600,346,Tentacruel,,0,89.96%,21,98.14%,42600,48,Tentacool,,0,
1487,Tentacool,,72,♀,223,51,,,,40.0,9.0,9.0,,,,"2023-05-15 01:55",,25.01kg,0.69m,0,0,0,1000,85.22%,28,99.09%,61000,112,Tentacruel,,0,61.34%,438,97.09%,512000,338,Tentacruel,,0,93.80%,8,98.75%,37000,40,Tentacool,,0,
1488,Tentacool,,72,♂,831,97,,,,86.7,29.0,29.0,,,,"2023-05-15 01:55",,67.76kg,1.12m,0,0,0,5000,98.13%,43,96.43%,410000,190,Tentacool,,0,72.56%,725,96.55%,260000,240,Tentacruel,,0,,,,,,,,,
1489,Bellsprout,,69,♀,560,88,,,,77.8,20.0,20.0,Acid,,,"2023-05-15 01:55",,3.86kg,0.66m,0,0,0,2500,74.03%,570,96.70%,187000,219,Weepinbell,,0,73.24%,772,97.03%,337000,373,Victreebel,,0,,,,,,,,,
1490,Bellsprout,,69,♀,565,89,,,,82.2,20.0,20.0,Acid,,,"2023-05-15 01:55",,5.3kg,0.76m,0,0,0,2500,60.57%,1163,95.98%,11000,135,Victreebel,,0,63.92%,532,97.48%,325000,373,Victreebel,,0,,,,,,,,,
1491,Machoke,,67,♀,833,105,,,,76.2,15.0,15.0,Low Kick,,,"2023-05-15 01:55",,87.14kg,1.72m,0,0,0,1900,64.89%,468,97.11%,68400,62,Machoke,,0,55.40%,427,97.62%,91400,182,Machamp,,0,,,,,,,,,
1492,Machoke,,67,♀,849,105,,,,85.2,15.0,15.0,Karate Chop,,,"2023-05-15 01:55",,92.73kg,1.65m,0,0,0,1900,78.95%,490,97.06%,9800,110,Machamp,,0,42.12%,1498,96.33%,86400,178,Machamp,,0,,,,,,,,,
1493,Machop,,66,♂,688,109,,,,73.3,20.0,20.0,Rock Smash,,,"2023-05-15 01:55",,16.78kg,0.69m,0,0,0,2500,59.86%,468,97.11%,47000,67,Machoke,,0,40.32%,1595,96.24%,70000,187,Machamp,,0,,,,,,,,,
1494,Machop,,66,♂,698,110,13,10,13,80.0,20.0,20.0,Karate Chop,,,"2023-05-15 01:55",,7.53kg,0.6m,0,0,0,2500,41.22%,2408,94.56%,43000,63,Machoke,,0,18.73%,3329,94.49%,65000,183,Machamp,,0,,,,,,,,,
1495,Machop,,66,♂,704,111,,,,85.6,20.0,20.0,Rock Smash,,,"2023-05-15 01:55",,18.25kg,0.82m,0,0,0,2500,75.89%,423,97.21%,43000,63,Machoke,,0,42.36%,1727,96.10%,65000,183,Machamp,,0,,,,,,,,,
1496,Machop,,66,♂,705,109,,,,83.0,20.0,20.0,Rock Smash,,,"2023-05-15 01:54",,29.39kg,0.92m,0,0,0,2500,65.33%,924,96.33%,43000,63,Machoke,,0,34.19%,1958,95.89%,65000,183,Machamp,,0,,,,,,,,,
1497,Machop,,66,♂,706,111,,,,87.4,20.0,20.0,,,,"2023-05-15 01:54",,11.48kg,0.65m,0,0,0,2500,64.13%,423,97.21%,43000,63,Machoke,,0,54.21%,1126,96.71%,65000,183,Machamp,,0,,,,,,,,,
1498,Machop,,66,♂,706,111,,,,87.4,20.0,20.0,,,,"2023-05-15 01:54",,20.28kg,0.75m,0,0,0,2500,64.13%,423,97.21%,43000,63,Machoke,,0,54.21%,1126,96.71%,65000,183,Machamp,,0,,,,,,,,,
1499,Machop,,66,♂,719,110,15,13,13,91.1,20.0,20.0,Rock Smash,,,"2023-05-15 01:54",,19.41kg,0.87m,0,0,0,2500,53.80%,1893,95.15%,39000,59,Machoke,,0,11.40%,3629,94.07%,60500,179,Machamp,,0,,,,,,,,,
1500,Machop,,66,♀,719,109,,,,90.0,20.0,20.0,Karate Chop,,,"2023-05-15 01:54",,13.73kg,0.68m,0,0,0,2500,48.38%,1732,95.33%,39000,59,Machoke,,0,17.50%,3087,94.78%,60500,179,Machamp,,0,,,,,,,,,
1501,Machop,,66,♂,721,110,14,15,13,93.3,20.0,20.0,Karate Chop,,,"2023-05-15 01:54",,17.16kg,0.79m,0,0,0,2500,71.87%,1153,96.03%,39000,59,Machoke,,0,24.64%,3087,94.78%,60500,179,Machamp,,0,,,,,,,,,
1502,Machop,,66,♂,723,111,,,,95.6,20.0,20.0,Rock Smash,,,"2023-05-15 01:54",,18.99kg,0.81m,0,0,0,2500,69.88%,1153,96.03%,39000,59,Machoke,,0,37.48%,2506,95.39%,60500,179,Machamp,,0,,,,,,,,,
1503,Alakazam,Normal,65,♀,943,70,,,,86.7,11.0,11.0,,,,"2023-05-15 01:54",,51.7kg,1.34m,1,0,0,650,92.45%,224,97.65%,10700,26,Alakazam,Normal,0,65.60%,1035,96.83%,49000,94,Alakazam,Normal,0,,,,,,,,,
1504,Abra,,63,♀,54,17,,,,61.6,2.0,2.0,,,,"2023-05-15 01:54",,32.51kg,1.16m,0,0,0,200,73.41%,18,99.08%,35200,171,Alakazam,Normal,0,66.52%,1,100%,129600,253,Alakazam,Normal,0,73.27%,50,98.31%,7600,39,Kadabra,,0,
1505,Abra,,63,♂,474,49,,,,77.8,13.0,13.0,,,,"2023-05-15 01:54",,30.88kg,1.11m,0,1,0,1921,98.05%,38,97.93%,402600,213,Abra,,2,53.36%,1068,96.79%,117364,248,Alakazam,Normal,1,56.77%,1328,94.01%,1921,3,Abra,,1,
1506,Poliwrath,,62,♀,108,36,,,,64.9,2.0,2.0,Bubble,Hydro Pump,,"2023-05-15 01:54",,56.53kg,1.3m,0,0,0,200,44.27%,19,98.93%,52600,61,Poliwrath,,0,52.72%,117,98.55%,311600,302,Poliwrath,,0,37.90%,1598,92.29%,4400,10,Poliwrath,,0,
1507,Poliwhirl,,61,♀,416,76,,,,61.4,11.0,11.0,,,,"2023-05-15 01:54",,17.22kg,1.04m,0,0,0,1300,77.54%,246,97.12%,508000,284,Poliwhirl,,0,31.40%,1684,95.56%,383000,384,Politoed,,0,29.58%,1734,93.62%,5200,8,Poliwhirl,,0,
1508,Poliwhirl,,61,♂,586,91,,,,80.7,15.0,15.0,,,,"2023-05-15 01:53",,5.94kg,0.64m,0,0,0,1900,83.66%,130,97.79%,424400,268,Poliwhirl,,0,43.04%,1563,95.73%,322400,368,Politoed,,0,,,,,,,,,
1509,Poliwhirl,,61,♀,739,105,,,,64.2,20.0,20.0,,,,"2023-05-15 01:53",,23.98kg,1.11m,0,0,0,2500,82.34%,168,97.68%,8000,107,Poliwrath,,0,85.91%,143,98.30%,389000,348,Politoed,,0,,,,,,,,,
1510,Poliwag,,60,♂,122,43,,,,65.1,6.0,6.0,,,,"2023-05-15 01:53",,16.85kg,0.71m,0,0,0,600,80.43%,65,98.38%,516400,319,Poliwhirl,,0,69.33%,52,98.84%,430400,419,Politoed,,0,67.69%,30,98.58%,61900,65,Poliwag,,0,
1511,Poliwag,,60,,189,53,,,,64.2,9.0,9.0,,,,"2023-05-15 01:53",,9.3kg,0.46m,0,0,0,1000,78.40%,140,97.72%,512000,313,Poliwhirl,,0,69.65%,52,98.84%,426000,413,Politoed,,0,66.78%,82,97.56%,57500,59,Poliwag,,0,
1512,Poliwag,,60,♂,203,53,,,,45.1,10.0,10.0,,,,"2023-05-15 01:53",,22.08kg,0.71m,0,0,0,1000,74.31%,225,97.50%,46000,173,Poliwrath,,0,63.00%,239,97.93%,480000,411,Politoed,,0,61.14%,148,97.11%,62500,63,Poliwag,,0,
1513,Poliwag,,60,♂,207,52,,,,89.6,9.0,9.0,Bubble,,,"2023-05-15 01:53",,7.7kg,0.51m,0,0,0,1000,88.42%,322,96.82%,387000,313,Poliwhirl,,0,52.98%,1763,95.50%,315000,413,Politoed,,0,72.76%,981,94.91%,7900,35,Poliwhirl,,0,
1514,Poliwag,,60,♀,209,54,,,,54.8,10.0,10.0,,,,"2023-05-15 01:53",,12.9kg,0.63m,0,0,0,1000,60.74%,668,95.79%,510000,311,Poliwhirl,,0,56.11%,274,97.82%,438000,411,Politoed,,0,64.26%,128,97.71%,8800,37,Poliwhirl,,0,
1515,Poliwag,,60,♀,287,64,4,11,9,53.3,14.0,14.0,,,,"2023-05-15 01:53",5/4/2023,12.03kg,0.62m,0,0,0,1600,96.26%,154,97.75%,35600,159,Poliwrath,,0,90.09%,407,97.47%,455600,397,Politoed,,0,74.70%,1037,94.09%,48600,46,Poliwag,,0,
1516,Poliwag,,60,♂,340,70,10,6,11,60.0,16.0,16.0,,,,"2023-05-15 01:53",5/13/2023,,,0,0,0,1900,77.73%,913,96.08%,25600,148,Poliwrath,,0,36.48%,2602,94.65%,380600,389,Politoed,,0,48.64%,2104,92.16%,38100,35,Poliwag,,0,
1517,Poliwag,,60,♂,379,69,14,4,3,46.7,18.0,18.0,,,,"2023-05-15 01:53",5/13/2023,,,0,0,0,2200,45.62%,2228,91.45%,484400,281,Poliwhirl,,0,8.38%,3753,93.00%,385400,381,Politoed,,0,3.52%,3952,87.76%,29900,27,Poliwag,,0,
1518,Poliwag,,60,♂,430,78,11,13,15,86.7,19.0,19.0,,,,"2023-05-15 01:53",1/3/2023,,,0,0,0,2500,94.19%,239,97.15%,394000,277,Poliwhirl,,0,73.38%,1091,96.31%,306000,377,Politoed,,0,73.53%,1085,93.98%,16000,14,Poliwag,,0,
1519,Poliwag,,60,♂,653,95,9,12,11,71.1,30.0,30.0,,,,"2023-05-15 01:52",4/15/2023,,,0,0,0,5000,95.09%,202,97.30%,385000,207,Poliwhirl,,0,79.05%,859,96.59%,275000,307,Politoed,,0,,,,,,,,,
1520,Poliwag,,60,♀,705,97,15,15,13,95.6,30.0,30.0,,,,"2023-05-15 01:52",4/1/2023,,,0,0,0,5000,88.23%,483,96.31%,250000,207,Poliwhirl,,0,66.03%,1392,95.95%,192000,307,Politoed,,0,,,,,,,,,
1521,Growlithe,Hisuian,58,♀,924,110,15,13,11,86.7,25.0,25.0,,,,"2023-05-15 01:52",5/11/2023,,,0,0,0,4000,98.27%,72,96.06%,444000,220,Growlithe,Hisuian,0,37.07%,2578,95.69%,25000,72,Arcanine,Hisuian,0,,,,,,,,,
1522,Mankey,,56,♀,289,52,13,14,12,86.7,9.0,9.0,,,,"2023-05-15 01:52",1/2/2023,,,0,0,0,1000,39.19%,2491,94.43%,54000,106,Primeape,,0,94.43%,229,97.62%,468000,338,Primeape,,0,29.96%,2869,91.17%,15600,20,Mankey,,0,
1523,Mankey,,56,♂,413,64,9,14,14,82.2,13.0,13.0,,,,"2023-05-15 01:52",3/16/2023,,,0,0,0,1600,80.39%,804,96.42%,48300,97,Primeape,,0,99.27%,31,99.01%,487800,326,Primeape,,0,80.02%,819,94.57%,8300,10,Mankey,,0,
1524,Mankey,,56,♂,893,91,12,14,10,80.0,28.0,28.0,,,,"2023-05-15 01:52",5/15/2023,,,0,0,0,4500,96.36%,150,93.71%,419000,198,Mankey,,0,94.80%,214,97.67%,404000,248,Primeape,,0,,,,,,,,,
1525,Psyduck,,54,♀,234,57,12,7,15,75.6,8.0,8.0,,,,"2023-05-15 01:52",5/5/2023,,,0,1,0,961,43.03%,2334,94.80%,59526,130,Golduck,,1,55.19%,1836,96.03%,436326,434,Golduck,,1,31.55%,2804,91.52%,27486,45,Psyduck,,1,
1526,Psyduck,,54,♀,365,73,1,13,15,64.4,13.0,13.0,,,,"2023-05-15 01:52",5/1/2023,,,0,0,0,1600,99.58%,18,99.34%,44800,94,Golduck,,0,98.66%,56,99.32%,430800,326,Golduck,,0,93.87%,252,96.64%,16200,18,Psyduck,,0,
