Index,Name,Form,Pokemon,Gender,CP,HP,Atk IV,Def IV,Sta IV,IV Avg,Level Min,Level Max,Quick Move,Charge Move,Charge Move 2,Scan Date,Catch Date,Weight,Height,Lucky,Shadow/Purified,Favorite,Dust,Rank % (G),Rank # (G),Stat Product (G),Dust Cost (G),Candy Cost (G),Name (G),Form (G),Sha/Pur (G),Rank % (U),Rank # (U),Stat Product (U),Dust Cost (U),Candy Cost (U),Name (U),Form (U),Sha/Pur (U),Rank % (L),Rank # (L),Stat Product (L),Dust Cost (L),Candy Cost (L),Name (L),Form (L),Sha/Pur (L),Marked for PvP use
1375,Snubbull,,209,♀,512,87,,,,85.8,15.0,15.0,Tackle,,,"2023-06-06 09:40",,10.12kg,0.7m,0,0,0,1900,76.38%,361,96.85%,26400,74,Granbull,,0,54.48%,1056,96.60%,246400,318,Granbull,,0,,,,,,,,,
1376,Snubbull,,209,♀,524,87,14,14,15,95.6,15.0,15.0,Bite,,,"2023-06-06 09:40",,6.45kg,0.53m,0,0,0,1900,63.08%,1513,95.10%,23900,72,Granbull,,0,71.94%,1150,96.50%,226400,288,Granbull,,0,,,,,,,,,
1377,Steelix,Normal,208,♀,537,73,,,,88.9,8.0,8.0,,,,"2023-06-06 09:40",,456.51kg,9.37m,0,1,0,961,57.82%,1278,95.37%,59526,80,Steelix,Normal,1,57.93%,1486,95.63%,248000,215,Steelix,Normal,2,,,,,,,,,
1378,Gligar,,207,♂,1008,105,,,,72.0,20.0,20.0,Fury Cutter,,,"2023-06-06 09:40",,70.18kg,1.12m,0,0,0,2500,41.41%,1255,96.14%,70000,62,Gligar,,0,51.44%,663,97.39%,178000,282,Gliscor,,0,,,,,,,,,
1379,Gligar,,207,♂,1018,105,,,,76.4,20.0,20.0,Fury Cutter,,,"2023-06-06 09:40",,50.35kg,0.95m,0,0,0,2500,54.98%,677,96.83%,0,100,Gliscor,,0,43.15%,1015,96.93%,169000,270,Gliscor,,0,,,,,,,,,
1380,Gligar,,207,♂,1022,106,,,,77.8,20.0,20.0,Fury Cutter,,,"2023-06-06 09:40",,60.35kg,1.03m,0,0,0,2500,71.01%,423,97.34%,0,100,Gliscor,,0,46.72%,1718,96.16%,169000,270,Gliscor,,0,,,,,,,,,
1381,Gligar,,207,♀,1027,106,,,,82.2,20.0,20.0,Fury Cutter,,,"2023-06-06 09:40",,60.41kg,1m,0,0,0,2500,83.81%,150,98.17%,0,100,Gliscor,,0,45.02%,1215,96.70%,161000,260,Gliscor,,0,,,,,,,,,
1382,Gligar,,207,♀,1053,106,15,12,15,93.3,20.0,20.0,Fury Cutter,,,"2023-06-06 09:40",,45.08kg,0.99m,0,0,0,2500,43.81%,2302,94.70%,60500,54,Gligar,,0,32.16%,2779,95.08%,137000,230,Gliscor,,0,,,,,,,,,
1383,Dunsparce,,206,♂,1271,172,,,,62.2,29.0,29.0,Rollout,Dig,,"2023-06-06 09:40",,7.47kg,1.29m,0,0,0,5000,66.67%,489,97.45%,122000,136,Dunsparce,,0,62.46%,1134,89.86%,410000,190,Dunsparce,,0,,,,,,,,,
1384,Girafarig,,203,♀,89,30,,,,89.8,2.0,2.0,Tackle,Mirror Coat,,"2023-06-06 09:39",,48.18kg,1.62m,0,0,0,200,55.06%,600,96.43%,83600,88,Girafarig,,0,98.92%,12,98.35%,519600,302,Girafarig,,0,44.49%,1527,93.25%,6800,13,Girafarig,,0,
1385,Girafarig,,203,♀,861,96,,,,90.4,15.0,15.0,Double Kick,Psychic Fangs,,"2023-06-06 09:39",,36.29kg,1.58m,0,0,0,1900,72.15%,831,96.04%,60400,54,Girafarig,,0,99.25%,22,97.85%,496400,268,Girafarig,,0,,,,,,,,,
1386,Girafarig,,203,♂,992,105,,,,68.1,18.0,18.0,Tackle,Mirror Coat,,"2023-06-06 09:39",,41.83kg,1.57m,0,0,0,2200,51.55%,349,96.99%,56400,50,Girafarig,,0,79.65%,323,93.64%,484400,256,Girafarig,,0,,,,,,,,,
1387,Wobbuffet,,202,♂,290,167,,,,94.4,10.0,10.0,Counter,,,"2023-06-06 09:39",,40.63kg,1.52m,1,0,0,500,99.62%,14,98.35%,255000,286,Wobbuffet,,0,99.62%,14,98.35%,255000,286,Wobbuffet,,0,18.93%,3321,87.57%,10600,26,Wobbuffet,,0,
1388,Wobbuffet,,202,♀,458,218,,,,76.9,17.0,17.0,,,,"2023-06-06 09:39",,28.01kg,1.09m,0,0,0,2200,81.65%,402,92.00%,488800,260,Wobbuffet,,0,81.65%,402,92.00%,488800,260,Wobbuffet,,0,47.87%,1226,93.23%,6600,6,Wobbuffet,,0,
1389,Wobbuffet,,202,♀,691,259,,,,92.2,24.0,24.0,Splash,Mirror Coat,,"2023-06-06 09:39",,21.25kg,1.11m,1,0,0,1750,98.93%,23,97.85%,225500,226,Wobbuffet,,0,98.93%,23,97.85%,225500,226,Wobbuffet,,0,,,,,,,,,
1390,Unown,,201,,799,98,,,,76.4,25.0,25.0,Hidden Power,,,"2023-06-06 09:39",,2.68kg,0.41m,0,0,0,4000,91.04%,143,93.94%,444000,220,Unown,,0,91.04%,143,93.94%,444000,220,Unown,,0,,,,,,,,,
1391,Unown,,201,,978,105,,,,66.7,31.0,32.5,Hidden Power,,,"2023-06-06 09:39",,5.26kg,0.46m,0,0,0,6000,80.47%,221,92.82%,390000,174,Unown,,0,80.47%,221,92.82%,390000,174,Unown,,0,,,,,,,,,
1392,Unown,,201,,325,62,,,,83.4,10.0,10.0,Hidden Power,,,"2023-06-06 09:39",,7.17kg,0.62m,0,0,0,1000,96.19%,49,96.03%,510000,286,Unown,,0,96.19%,49,96.03%,510000,286,Unown,,0,39.37%,1219,94.18%,13600,18,Unown,,0,
1393,Unown,,201,,895,103,,,,46.3,30.0,30.0,Hidden Power,,,"2023-06-06 09:39",,3.65kg,0.5m,0,0,0,5000,44.47%,1496,85.56%,400000,182,Unown,,0,44.47%,1496,85.56%,400000,182,Unown,,0,,,,,,,,,
1394,Unown,,201,,985,106,12,15,12,86.7,30.0,30.0,Hidden Power,,,"2023-06-06 09:39",,3.39kg,0.42m,0,0,0,5000,98.53%,61,95.66%,400000,182,Unown,,0,98.53%,61,95.66%,400000,182,Unown,,0,,,,,,,,,
1395,Unown,,201,,310,62,,,,65.9,10.0,10.0,Hidden Power,,,"2023-06-06 09:39",,6.19kg,0.6m,0,0,0,1000,75.66%,373,91.32%,510000,286,Unown,,0,75.66%,373,91.32%,510000,286,Unown,,0,69.95%,21,98.80%,17400,22,Unown,,0,
1396,Unown,,201,,958,106,14,12,14,88.9,29.0,29.0,Hidden Power,,,"2023-06-06 09:39",,7.48kg,0.62m,0,0,0,5000,98.58%,59,95.75%,410000,190,Unown,,0,98.58%,59,95.75%,410000,190,Unown,,0,,,,,,,,,
1397,Murkrow,,198,♀,328,62,,,,66.8,8.0,8.0,,,,"2023-06-06 09:39",,2.82kg,0.61m,0,1,0,961,56.48%,196,97.96%,186600,213,Murkrow,,2,56.87%,91,98.62%,127200,231,Honchkrow,,2,79.53%,9,99.27%,9842,18,Murkrow,,1,
1398,Murkrow,,198,♀,397,65,,,,37.8,10.0,10.0,Feint Attack,,,"2023-06-06 09:39",,0.87kg,0.31m,0,0,0,1000,50.34%,188,97.58%,40000,142,Honchkrow,,0,39.46%,502,97.52%,270000,386,Honchkrow,,0,55.81%,199,96.94%,5900,8,Murkrow,,0,
1399,Murkrow,,198,♂,536,81,,,,66.7,13.0,13.0,,,,"2023-06-06 09:39",,2.83kg,0.6m,0,1,0,1921,70.58%,2,99.72%,36364,145,Honchkrow,,1,62.43%,16,99.22%,143400,253,Honchkrow,,2,,,,,,,,,
1400,Umbreon,,197,♂,1496,160,,,,64.4,27.0,27.0,Feint Attack,,,"2023-06-06 09:39",,18.37kg,0.75m,0,0,0,4500,96.76%,21,99.12%,0,0,Umbreon,,0,62.21%,1285,90.78%,428000,206,Umbreon,,0,,,,,,,,,
1401,Espeon,,196,♂,1260,88,,,,95.6,14.0,14.0,Confusion,,,"2023-06-06 09:38",,23.13kg,0.75m,0,0,0,1600,78.16%,729,96.34%,8900,10,Espeon,,0,50.89%,1868,95.91%,76100,70,Espeon,,0,,,,,,,,,
1402,Espeon,,196,♀,1335,91,,,,87.4,15.0,15.0,Confusion,Future Sight,,"2023-06-06 09:38",,20.41kg,0.71m,0,0,0,1900,45.42%,1523,95.28%,5700,6,Espeon,,0,81.33%,259,97.89%,77400,70,Espeon,,0,,,,,,,,,
1403,Espeon,,196,♂,2397,122,,,,85.2,27.0,27.0,Confusion,Psychic,,"2023-06-06 09:38",,17.88kg,0.75m,0,0,0,4500,,,,,,,,,70.79%,525,97.37%,9000,8,Espeon,,0,,,,,,,,,
1404,Espeon,,196,♀,2802,128,15,11,7,73.3,34.0,34.0,Confusion,Psybeam,,"2023-06-06 09:38",,23.24kg,0.76m,0,0,0,7000,,,,,,,,,,,,,,,,,,,,,,,,,
1405,Quagsire,,195,♀,1114,136,13,14,12,86.7,20.0,20.0,Mud Shot,Earthquake,,"2023-06-06 09:38",,,1.19m,0,0,0,2500,23.54%,3132,93.19%,43000,38,Quagsire,,0,98.39%,67,96.66%,475000,248,Quagsire,,0,,,,,,,,,
1406,Quagsire,,195,♂,1673,168,12,15,14,91.1,30.0,30.0,Water Gun,Acid Spray,,"2023-06-06 09:38",10/11/2022,57.39kg,1.33m,0,0,0,5000,,,,,,,,,99.37%,27,97.70%,400000,182,Quagsire,,0,,,,,,,,,
1407,Wooper,,194,♂,160,71,0,8,15,51.1,11.0,11.0,,,,"2023-06-06 09:38",6/3/2023,,,0,0,0,1300,98.58%,59,98.40%,103000,148,Quagsire,,0,42.74%,2346,86.99%,508000,334,Quagsire,,0,97.53%,102,97.09%,229000,242,Wooper,,0,
1408,Wooper,,194,♂,303,92,7,9,13,64.4,19.0,19.0,,,,"2023-06-06 09:38",6/1/2023,,,0,0,0,2500,51.75%,1977,94.81%,61000,104,Quagsire,,0,74.26%,1055,90.65%,480000,302,Quagsire,,0,65.98%,1394,92.67%,108000,96,Wooper,,0,
1409,Yanma,,193,♀,599,91,11,10,14,77.8,15.0,15.0,,,,"2023-06-06 09:38",5/21/2023,,,0,0,0,1900,76.14%,978,95.01%,371400,268,Yanma,,0,41.54%,2395,95.61%,106400,194,Yanmega,,0,,,,,,,,,
1410,Yanma,,193,♂,603,91,11,12,13,80.0,15.0,15.0,,,,"2023-06-06 09:38",3/25/2023,,,0,0,0,1900,82.42%,721,95.58%,358400,268,Yanma,,0,72.67%,1120,96.76%,106400,194,Yanmega,,0,,,,,,,,,
1411,Yanma,,193,♀,825,109,3,9,11,51.1,22.0,22.0,,,,"2023-06-06 09:38",6/5/2023,,,0,0,0,3000,85.37%,600,95.84%,464000,238,Yanma,,0,89.33%,438,97.64%,112000,204,Yanmega,,0,,,,,,,,,
1412,Sunkern,,191,♀,53,34,5,13,7,55.6,6.0,6.0,,,,"2023-06-06 09:38",5/25/2023,,,0,0,0,600,94.36%,232,97.55%,84400,134,Sunflora,,0,65.67%,1407,89.73%,516400,344,Sunflora,,0,27.64%,2964,89.76%,3600,55,Sunflora,,0,
1413,Sunkern,,191,♂,98,46,15,11,15,91.1,9.0,9.0,,,,"2023-06-06 09:38",5/8/2023,,,0,0,0,1000,26.47%,3012,93.65%,64500,115,Sunflora,,0,98.83%,49,97.33%,512000,338,Sunflora,,0,99.05%,40,94.29%,512000,288,Sunkern,,0,
1414,Sunkern,,191,♀,130,49,15,15,6,80.0,12.0,12.0,,,,"2023-06-06 09:38",5/30/2023,,,0,0,0,1300,41.34%,2403,94.38%,61400,110,Sunflora,,0,96.58%,141,95.73%,505400,330,Sunflora,,0,97.73%,94,91.84%,505400,280,Sunkern,,0,
1415,Sunkern,,191,♂,177,66,4,14,12,66.7,19.0,19.0,,,,"2023-06-06 09:38",5/5/2023,,,0,0,0,2500,92.87%,293,97.34%,44000,88,Sunflora,,0,86.20%,566,92.73%,480000,302,Sunflora,,0,76.04%,982,80.54%,480000,252,Sunkern,,0,
1416,Sunkern,,191,♀,195,67,9,15,14,84.4,19.0,19.0,,,,"2023-06-06 09:38",6/4/2023,,,0,0,0,2500,74.60%,1041,95.97%,36000,82,Sunflora,,0,97.75%,93,96.41%,480000,302,Sunflora,,0,96.58%,141,90.50%,480000,252,Sunkern,,0,
1417,Sunkern,,191,♂,201,73,4,5,13,48.9,23.0,23.0,,,,"2023-06-06 09:38",6/4/2023,,,0,0,0,3500,91.06%,367,97.15%,30000,76,Sunflora,,0,47.52%,2150,87.66%,458000,282,Sunflora,,0,35.24%,2653,70.77%,458000,232,Sunkern,,0,
1418,Sunkern,,191,♀,330,87,13,9,15,82.2,33.0,33.0,,,,"2023-06-06 09:38",4/27/2023,,,0,0,0,7000,94.77%,215,88.82%,366000,150,Sunkern,,0,94.95%,208,95.04%,366000,200,Sunflora,,0,94.77%,215,88.82%,366000,150,Sunkern,,0,
1419,Aipom,,190,♂,160,44,1,13,8,48.9,5.0,5.0,,,,"2023-06-06 09:38",6/3/2023,,,0,0,0,600,91.70%,341,97.30%,63100,167,Ambipom,,0,96.63%,139,98.52%,517600,396,Ambipom,,0,97.14%,118,97.61%,4000,106,Ambipom,,0,
1420,Aipom,,190,♂,339,64,1,14,7,48.9,10.0,10.0,,,,"2023-06-06 09:37",5/1/2023,,,0,0,0,1000,89.84%,417,97.12%,55500,157,Ambipom,,0,96.68%,137,98.52%,510000,386,Ambipom,,0,88.55%,470,95.76%,12000,16,Aipom,,0,
1421,Aipom,,190,♀,563,83,13,12,15,88.9,15.0,15.0,,,,"2023-06-06 09:37",6/1/2023,,,0,0,0,1900,98.90%,46,98.29%,496400,268,Aipom,,0,71.14%,1183,96.32%,334400,368,Ambipom,,0,,,,,,,,,
1422,Aipom,,190,♀,566,82,13,15,13,91.1,15.0,15.0,,,,"2023-06-06 09:37",4/9/2023,,,0,0,0,1900,99.66%,15,99.18%,496400,268,Aipom,,0,71.62%,1163,96.35%,322400,368,Ambipom,,0,,,,,,,,,
1423,Aipom,,190,♀,833,104,1,14,14,64.4,24.0,24.0,,,,"2023-06-06 09:37",5/1/2023,,,0,0,0,3500,79.49%,841,91.15%,451000,226,Aipom,,0,99.83%,8,99.85%,407000,326,Ambipom,,0,,,,,,,,,
1424,Aipom,,190,♀,912,108,3,13,14,66.7,26.0,26.0,,,,"2023-06-06 09:37",5/11/2023,,,0,0,0,4000,82.52%,717,91.75%,436000,214,Aipom,,0,98.02%,82,98.96%,378000,314,Ambipom,,0,,,,,,,,,
1425,Jumpluff,,189,♂,296,65,8,15,7,66.7,7.0,7.0,,,,"2023-06-06 09:37",,,,0,0,0,800,61.49%,1578,95.40%,245200,262,Jumpluff,,0,76.17%,977,90.69%,515200,292,Jumpluff,,0,89.67%,424,95.84%,8500,10,Jumpluff,,0,
1426,Jumpluff,,189,♂,911,115,15,15,15,100.0,19.5,19.5,,,,"2023-06-06 09:37",3/10/2023,,,0,0,0,2500,39.07%,2496,94.04%,125500,116,Jumpluff,,0,100.00%,1,100%,477500,250,Jumpluff,,0,,,,,,,,,
1427,Skiploom,,188,♀,188,58,4,6,11,46.7,8.0,8.0,,,,"2023-06-06 09:37",5/10/2023,,,0,0,0,800,81.25%,769,96.69%,316600,390,Jumpluff,,0,38.75%,2509,85.96%,513600,390,Jumpluff,,0,92.63%,303,96.16%,43600,46,Skiploom,,0,
1428,Hoppip,,187,♀,21,18,4,14,3,46.7,2.0,2.0,,,,"2023-06-06 09:37",5/14/2023,,,0,0,0,200,74.07%,1063,96.21%,322600,427,Jumpluff,,0,36.63%,2596,85.70%,519600,427,Jumpluff,,0,92.99%,288,96.34%,14200,147,Jumpluff,,0,
1429,Hoppip,,187,♂,33,25,0,6,7,28.9,3.0,3.0,,,,"2023-06-06 09:37",5/13/2023,,,0,0,0,400,92.50%,308,97.64%,407200,425,Jumpluff,,0,7.64%,3783,81.07%,519200,425,Jumpluff,,0,93.28%,276,96.40%,15100,147,Jumpluff,,0,
1430,Hoppip,,187,♂,62,31,15,15,12,93.3,4.0,4.0,,,,"2023-06-06 09:37",5/11/2023,,,0,0,0,400,29.96%,2869,93.49%,173400,297,Jumpluff,,0,99.80%,9,98.78%,518400,423,Jumpluff,,0,39.85%,2464,91.35%,34000,67,Skiploom,,0,
1431,Hoppip,,187,♂,68,36,4,9,15,62.2,5.0,5.0,,,,"2023-06-06 09:37",5/8/2023,,,0,0,0,600,85.64%,589,97.03%,287600,421,Jumpluff,,0,63.54%,1494,88.95%,517600,421,Jumpluff,,0,97.02%,123,97.11%,45100,75,Skiploom,,0,
1432,Hoppip,,187,♀,114,43,14,14,13,91.1,7.0,7.0,,,,"2023-06-06 09:37",6/1/2023,,,0,0,0,800,33.21%,2736,93.67%,177200,299,Jumpluff,,0,99.54%,20,98.14%,515200,417,Jumpluff,,0,33.28%,2733,90.83%,30800,61,Skiploom,,0,
1433,Hoppip,,187,♀,279,72,4,14,14,71.1,19.0,19.0,,,,"2023-06-06 09:37",5/15/2023,,,0,0,0,2500,92.75%,298,97.67%,230000,377,Jumpluff,,0,76.31%,971,90.71%,480000,377,Jumpluff,,0,95.24%,196,96.48%,192000,198,Hoppip,,0,
1434,Sudowoodo,,185,♂,893,96,12,10,15,82.2,15.0,15.0,,,,"2023-06-06 09:37",2/18/2023,,,0,0,0,1900,51.50%,1987,94.86%,52400,48,Sudowoodo,,0,96.97%,125,95.78%,496400,268,Sudowoodo,,0,,,,,,,,,
1435,Sudowoodo,,185,♂,908,94,15,14,11,88.9,15.0,15.0,,,,"2023-06-06 09:37",5/28/2023,,,0,0,0,1900,37.90%,2544,94.22%,48900,45,Sudowoodo,,0,98.71%,54,96.94%,496400,268,Sudowoodo,,0,,,,,,,,,
1436,Marill,,183,♂,10,16,15,12,8,77.8,1.0,1.0,,,,"2023-06-06 09:37",6/3/2023,,,0,0,0,200,12.84%,3570,92.09%,223000,263,Azumarill,,0,96.14%,159,95.27%,520000,329,Azumarill,,0,96.48%,145,96.07%,490000,304,Marill,,0,
1437,Marill,,183,♂,71,60,12,15,15,93.3,6.0,6.0,,,,"2023-06-06 09:37",1/12/2023,,,0,0,0,600,52.28%,1955,94.61%,219400,253,Azumarill,,0,99.32%,29,97.64%,516400,319,Azumarill,,0,99.76%,11,98.63%,516400,294,Marill,,0,
1438,Marill,,183,♂,163,88,15,7,11,73.3,13.0,13.0,,,,"2023-06-06 09:37",6/2/2023,,,0,0,0,1600,6.18%,3843,91.45%,214800,247,Azumarill,,0,92.26%,318,93.79%,502800,301,Azumarill,,0,93.77%,256,94.44%,502800,276,Marill,,0,
1439,Marill,,183,♀,207,111,4,15,14,73.3,20.0,20.0,,,,"2023-06-06 09:37",6/2/2023,,,0,0,0,2500,89.21%,443,97.26%,278000,273,Azumarill,,0,78.51%,881,90.88%,475000,273,Azumarill,,0,58.19%,1713,82.00%,475000,248,Marill,,0,
1440,Marill,,183,♂,273,113,15,13,14,93.3,21.0,21.0,,,,"2023-06-06 09:36",3/1/2023,,,0,0,0,3000,31.06%,2824,93.31%,156000,181,Azumarill,,0,99.66%,15,98.31%,470000,269,Azumarill,,0,98.39%,67,97.16%,398000,244,Marill,,0,
1441,Marill,,183,♂,298,126,10,8,13,68.9,26.0,26.0,,,,"2023-06-06 09:36",6/5/2023,,,0,0,0,4000,43.52%,2314,94.08%,196000,239,Azumarill,,0,80.00%,820,91.12%,436000,239,Azumarill,,0,76.48%,964,87.34%,436000,214,Marill,,0,
1442,Marill,,183,♀,340,132,11,15,15,91.1,28.0,28.0,,,,"2023-06-06 09:36",1/24/2023,,,0,0,0,4500,51.16%,2001,94.55%,131000,169,Azumarill,,0,98.61%,58,96.85%,419000,223,Azumarill,,0,97.51%,103,96.62%,419000,198,Marill,,0,
1443,Bellossom,,182,♂,943,99,14,7,11,71.1,15.0,15.0,,,,"2023-06-06 09:36",2/22/2023,,,0,0,0,1900,12.75%,3574,93.14%,41900,39,Bellossom,,0,89.13%,446,96.91%,496400,268,Bellossom,,0,,,,,,,,,
1444,Ampharos,Normal,181,♀,683,85,11,5,7,51.1,9.0,9.0,,,,"2023-06-06 09:36",5/27/2023,,,0,0,0,1000,46.64%,2186,95.06%,34500,38,Ampharos,Normal,0,9.18%,3720,94.40%,174000,170,Ampharos,Normal,0,,,,,,,,,
1445,Ampharos,Normal,181,♂,1538,128,2,8,3,28.9,21.0,21.0,,,,"2023-06-06 09:36",5/17/2023,,,0,0,0,3000,,,,,,,,,69.52%,1249,96.98%,182000,190,Ampharos,Normal,0,,,,,,,,,
1446,Flaaffy,,180,♀,219,57,0,12,6,40.0,6.0,6.0,,,,"2023-06-06 09:36",6/5/2023,,,0,0,0,600,95.16%,199,97.93%,501400,294,Flaaffy,,0,96.61%,140,98.72%,219400,328,Ampharos,Normal,0,92.14%,323,96.59%,13600,18,Flaaffy,,0,
1447,Flaaffy,,180,♂,335,68,13,15,11,86.7,8.0,8.0,,,,"2023-06-06 09:36",12/31/2022,,,0,0,0,800,66.47%,1374,95.30%,273600,290,Flaaffy,,0,46.13%,2207,96.08%,135600,228,Ampharos,Normal,0,35.60%,2638,92.05%,6900,8,Flaaffy,,0,
1448,Flaaffy,,180,♂,372,73,9,15,13,82.2,9.0,9.0,,,,"2023-06-06 09:36",3/5/2023,,,0,0,0,1000,97.95%,85,98.60%,32000,136,Ampharos,Normal,0,71.62%,1163,97.07%,146000,238,Ampharos,Normal,0,94.75%,216,97.05%,6600,8,Flaaffy,,0,
1449,Flaaffy,,180,♀,575,96,6,0,14,44.4,15.0,15.0,,,,"2023-06-06 09:36",5/29/2023,,,0,0,0,1900,84.27%,645,96.97%,21400,120,Ampharos,Normal,0,49.82%,2056,96.22%,182400,280,Ampharos,Normal,0,,,,,,,,,
1450,Mareep,,179,♀,13,14,11,15,11,82.2,1.0,1.0,,,,"2023-06-06 09:36",2/11/2023,,,0,0,0,200,66.25%,1383,95.28%,301000,329,Flaaffy,,0,78.00%,902,97.36%,154000,279,Ampharos,Normal,0,98.95%,44,98.79%,4200,136,Ampharos,Normal,0,
1451,Mareep,,179,♀,182,54,1,8,0,20.0,8.0,8.0,,,,"2023-06-06 09:36",5/9/2023,,,0,1,0,961,73.26%,1096,96.31%,49326,194,Ampharos,Normal,1,77.83%,909,97.35%,292326,471,Ampharos,Normal,1,91.48%,350,96.51%,14883,52,Flaaffy,,1,
1452,Mareep,,179,♂,397,85,0,14,14,62.2,16.0,16.0,,,,"2023-06-06 09:36",5/8/2023,,,0,0,0,1900,99.54%,20,99.19%,406600,289,Flaaffy,,0,99.98%,2,99.96%,170600,291,Ampharos,Normal,0,99.54%,20,97.91%,17600,16,Mareep,,0,
1453,Mareep,,179,♀,537,99,3,7,13,51.1,22.0,22.0,,,,"2023-06-06 09:36",5/28/2023,,,0,0,0,3000,84.44%,638,96.64%,406000,263,Flaaffy,,0,92.48%,309,98.24%,150000,275,Ampharos,Normal,0,,,,,,,,,
1454,Mareep,,179,♂,669,109,0,10,9,42.2,28.0,28.0,,,,"2023-06-06 09:36",5/13/2023,,,0,0,0,4500,93.14%,282,97.60%,404000,223,Flaaffy,,0,97.19%,116,98.81%,122000,257,Ampharos,Normal,0,,,,,,,,,
1455,Xatu,,178,♀,1487,118,5,15,15,77.8,25.0,25.0,,,,"2023-06-06 09:36",2/11/2023,,,0,1,0,4800,93.36%,273,97.42%,0,0,Xatu,,1,97.39%,108,96.14%,402600,213,Xatu,,2,,,,,,,,,
1456,Natu,,177,♂,399,64,12,15,14,91.1,13.0,13.0,,,,"2023-06-06 09:36",2/28/2023,,,0,1,0,1921,39.80%,2466,94.38%,62164,122,Xatu,,1,99.98%,2,99.52%,402600,258,Xatu,,2,62.27%,1546,93.61%,12244,18,Natu,,1,
1457,Natu,,177,♀,965,101,12,11,14,82.2,34.0,34.0,,,,"2023-06-06 09:36",3/10/2023,,,0,0,0,0,95.95%,167,93.38%,352000,134,Natu,,0,96.12%,160,95.46%,352000,184,Xatu,,0,,,,,,,,,
1458,Togetic,,176,♂,250,49,2,11,9,48.9,6.0,6.0,,,,"2023-06-06 09:36",5/15/2023,,,0,0,0,600,98.93%,45,98.71%,27600,134,Togekiss,,0,73.72%,1077,96.51%,97400,196,Togekiss,,0,98.95%,44,97.97%,9700,12,Togetic,,0,
1459,Togepi,,175,♂,369,75,14,14,15,95.6,20.0,20.0,,,,"2023-06-06 09:36",,,,0,0,0,2500,51.33%,1994,94.85%,97000,111,Togetic,,0,34.63%,2678,94.93%,39000,159,Togekiss,,0,41.03%,2416,90.59%,47000,42,Togepi,,0,
1460,Igglybuff,,174,♀,277,131,10,12,13,77.8,20.0,20.0,,,,"2023-06-06 09:35",5/28/2023,,,0,0,0,2500,71.87%,1153,96.01%,60500,129,Wigglytuff,,0,91.06%,367,93.58%,475000,323,Wigglytuff,,0,82.74%,708,92.29%,278000,248,Igglybuff,,0,
1461,Igglybuff,,174,♀,291,132,11,15,15,91.1,20.0,20.0,,,,"2023-06-06 09:35",5/14/2023,,,0,0,0,2500,54.95%,1846,95.06%,51500,121,Wigglytuff,,0,99.22%,33,97.66%,475000,323,Wigglytuff,,0,86.45%,556,93.06%,196000,206,Igglybuff,,0,
1462,Igglybuff,,174,♀,292,132,13,13,15,91.1,20.0,20.0,,,,"2023-06-06 09:35",5/24/2023,,,0,0,0,2500,41.86%,2382,94.37%,51500,121,Wigglytuff,,0,98.63%,57,96.95%,475000,323,Wigglytuff,,0,77.34%,929,91.33%,196000,206,Igglybuff,,0,
1463,Igglybuff,,174,♂,297,130,14,14,12,88.9,20.0,20.0,,,,"2023-06-06 09:35",5/16/2023,,,0,0,0,2500,53.36%,1911,94.96%,51500,121,Wigglytuff,,0,99.05%,40,97.33%,475000,323,Wigglytuff,,0,70.45%,1211,90.29%,169000,170,Igglybuff,,0,
1464,Igglybuff,,174,♀,302,132,14,15,15,97.8,20.0,20.0,,,,"2023-06-06 09:35",5/2/2023,,,0,0,0,2500,37.73%,2551,94.13%,47000,117,Wigglytuff,,0,99.95%,3,99.42%,475000,323,Wigglytuff,,0,77.95%,904,91.41%,153000,150,Igglybuff,,0,
1465,Pichu,,172,♂,262,59,15,11,15,91.1,20.0,20.0,,,,"2023-06-06 09:35",4/11/2023,,,0,0,0,2500,34.51%,2683,93.71%,24000,97,Raichu,Normal,0,98.93%,45,97.59%,475000,323,Raichu,Normal,0,95.09%,202,94.24%,376000,248,Pichu,,0,
1466,Pichu,,172,♀,251,57,11,13,12,80.0,20.0,20.0,,,,"2023-06-06 09:35",5/16/2023,,,0,0,0,2500,43.57%,2312,94.12%,27500,100,Raichu,Normal,0,95.78%,174,95.53%,475000,323,Raichu,Normal,0,97.92%,86,95.77%,475000,248,Pichu,,0,
1467,Pichu,,172,♂,253,57,11,15,11,82.2,20.0,20.0,,,,"2023-06-06 09:35",5/5/2023,,,0,0,0,2500,49.74%,2059,94.40%,27500,100,Raichu,Normal,0,96.78%,133,96.00%,475000,323,Raichu,Normal,0,99.12%,37,96.87%,460000,248,Pichu,,0,
1468,Pichu,,172,♀,255,59,11,13,15,86.7,20.0,20.0,,,,"2023-06-06 09:35",5/26/2023,,,0,0,0,2500,79.12%,856,95.83%,27500,100,Raichu,Normal,0,98.14%,77,96.90%,475000,323,Raichu,Normal,0,99.22%,33,96.97%,445000,248,Pichu,,0,
1469,Pichu,,172,♀,256,56,13,14,10,82.2,20.0,20.0,,,,"2023-06-06 09:35",5/9/2023,,,0,0,0,2500,57.85%,1727,94.75%,27500,100,Raichu,Normal,0,96.07%,162,95.67%,475000,323,Raichu,Normal,0,98.00%,83,95.82%,445000,248,Pichu,,0,
